shop_id,price_change_count,avg_day_between_changes,manufacturer_count,avg_profit_pct,profit_pct_std,product_count,avg_delay_score,exact_overlap_ratio,avg_profit_similarity,label_binary,label_group
182,115,1.0,1,7.177000000000001,2.819015963062288,20,0.0,115.0,0.9490309495477824,0,-1
183,115,1.0,1,7.5485000000000015,3.2335116746348698,20,0.0,115.0,0.940893130870655,0,-1
184,115,1.0,1,6.9385,3.3577015079763517,20,0.0,115.0,0.9518000756238422,0,-1
185,115,1.0,1,0.07963043478260869,0.7714202559225659,20,0.0,115.0,0.9650524284624605,1,28
186,115,1.0,1,0.0567304347826087,0.6460866185264491,20,0.0,115.0,0.9650559023646071,1,18
187,115,1.0,1,0.03971304347826087,0.5598552649175987,20,0.0,115.0,0.9650401434019832,1,36
188,115,1.0,1,0.09405434782608695,0.8659613765878742,20,0.0,115.0,0.9650386036831209,1,24
189,115,1.0,1,0.041028260869565215,0.5413822960770615,20,0.0,115.0,0.9651130343249428,1,33
19,115,1.0,1,0.08506521739130435,0.82619228476116,20,0.0,115.0,0.9650419071592022,1,43
190,115,1.0,1,7.98275,2.89605333816558,20,0.0,115.0,0.9405656081508119,0,-1
191,115,1.0,1,7.18,3.2833580371321065,20,0.0,115.0,0.9477154113544731,0,-1
192,115,1.0,1,0.034130434782608694,0.4833132753372313,20,0.0,115.0,0.9651163654789147,1,2
193,115,1.0,1,0.06608695652173913,0.7224778566213144,20,0.0,115.0,0.9650009022556391,1,12
194,115,1.0,1,0.06676521739130435,0.7230199748330342,20,0.0,115.0,0.9650586943445572,1,45
195,115,1.0,1,0.04560869565217392,0.6362065045613137,20,0.0,115.0,0.9651259123896698,1,11
196,115,1.0,1,0.05752173913043479,0.6563477584041808,20,0.0,115.0,0.965047653699466,0,-1
197,115,1.0,1,6.3195,3.2893083999527923,20,0.0,115.0,0.947085221314155,0,-1
198,115,1.0,1,0.027834782608695652,0.4499028963915152,20,0.0,115.0,0.9651623585049581,1,32
199,115,1.0,1,0.04925869565217392,0.5874601507581033,20,0.0,115.0,0.9650997746540264,1,3
2,115,1.0,1,6.861999999999999,2.710373774961675,20,0.0,115.0,0.9510752147760706,0,-1
20,115,1.0,1,6.573666666666667,2.9806218404144387,20,0.0,115.0,0.9493775909338563,0,-1
200,115,1.0,1,6.345,3.1609017700649926,20,0.0,115.0,0.9497813202571648,0,-1
201,115,1.0,1,0.038878260869565216,0.5486342354520167,20,0.0,115.0,0.9650522449602266,1,7
202,115,1.0,1,6.988333333333333,2.9925486165177366,20,0.0,115.0,0.9507209602266535,0,-1
203,115,1.0,1,7.465,2.8601657877356224,20,0.0,115.0,0.946414775852675,0,-1
204,115,1.0,1,8.297250000000002,2.7801070010882674,20,0.0,115.0,0.9405924897025172,0,-1
205,115,1.0,1,0.04169565217391304,0.5468327726878156,20,0.0,115.0,0.9651379278631361,1,41
206,115,1.0,1,6.5395,3.115368584400033,20,0.0,115.0,0.9493674242127057,0,-1
207,115,1.0,1,7.433666666666667,3.1639932399141157,20,0.0,115.0,0.949851774218154,0,-1
208,115,1.0,1,0.03971304347826087,0.5598552649175987,20,0.0,115.0,0.965040653372562,1,36
209,115,1.0,1,6.691166666666667,3.418273000442703,20,0.0,115.0,0.9488695976898769,0,-1
21,115,1.0,1,0.07166956521739129,0.7384724506561311,20,0.0,115.0,0.9649220265882097,1,35
210,115,1.0,1,7.4991666666666665,3.5407156958571084,20,0.0,115.0,0.9443897811921108,0,-1
211,115,1.0,1,0.07469565217391305,0.7595288261858026,20,0.0,115.0,0.9649929223057643,1,14
212,115,1.0,1,0.07469565217391305,0.7595288261858026,20,0.0,115.0,0.9649911877519887,1,14
213,115,1.0,1,6.855250000000001,2.6986783686649285,20,0.0,115.0,0.9517445509425739,0,-1
214,115,1.0,1,7.294666666666666,3.1581320780205226,20,0.0,115.0,0.9484321022120519,0,-1
215,115,1.0,1,6.974499999999999,3.113589795825177,20,0.0,115.0,0.9525097962297048,0,-1
216,115,1.0,1,6.8955,2.9231130238155347,20,0.0,115.0,0.9500572692601069,0,-1
217,115,1.0,1,0.06196521739130434,0.7083245133280893,20,0.0,115.0,0.9650902209872507,1,15
218,115,1.0,1,0.03971304347826087,0.5598552649175987,20,0.0,115.0,0.965040653372562,1,36
219,115,1.0,1,7.465666666666666,3.2528189654855098,20,0.0,115.0,0.9407832784134249,0,-1
22,115,1.0,1,7.581666666666667,2.874578326564708,20,0.0,115.0,0.9421760945842869,0,-1
220,115,1.0,1,7.022666666666666,2.954669111009819,20,0.0,115.0,0.9521320560095892,0,-1
221,115,1.0,1,7.60625,2.4249213260433833,20,0.0,115.0,0.9429058127928518,0,-1
222,115,1.0,1,7.7508333333333335,2.6646002149582504,20,0.0,115.0,0.9429222615233738,0,-1
223,115,1.0,1,6.716166666666667,3.1817191850039532,20,0.0,115.0,0.9516601033017327,0,-1
224,115,1.0,1,0.06700869565217392,0.729563603874466,20,0.0,115.0,0.9650039823471723,1,20
225,115,1.0,1,6.616500000000001,2.72964028460406,20,0.0,115.0,0.9514305433148087,0,-1
226,115,1.0,1,6.983,2.9578000270471296,20,0.0,115.0,0.9489748257600523,0,-1
227,115,1.0,1,0.029152173913043485,0.46928022903680844,20,0.0,115.0,0.9651389563038031,1,16
228,115,1.0,1,0.034130434782608694,0.4833132753372313,20,0.0,115.0,0.9651149828920127,1,2
229,115,1.0,1,6.563,2.908627568688252,20,0.0,115.0,0.9494151973411791,0,-1
23,115,1.0,1,0.028343478260869564,0.46030731164420924,20,0.0,115.0,0.9651053505502888,1,50
230,115,1.0,1,7.256166666666666,2.838259496984415,20,0.0,115.0,0.942188480549199,0,-1
231,115,1.0,1,0.041028260869565215,0.5413822960770615,20,0.0,115.0,0.9651124033998038,1,33
232,115,1.0,1,0.0730695652173913,0.7495640845850415,20,0.0,115.0,0.9650769911735861,1,8
233,115,1.0,1,0.049365217391304346,0.6380734839844727,20,0.0,115.0,0.9650515094257384,1,19
234,115,1.0,1,0.0645304347826087,0.7008264043782341,20,0.0,115.0,0.9650822647924157,1,47
235,115,1.0,1,7.084,2.852972251296298,20,0.0,115.0,0.9447276966328867,0,-1
236,115,1.0,1,6.4967500000000005,3.1721817314744123,20,0.0,115.0,0.9490957659365805,0,-1
237,115,1.0,1,6.78375,2.9409825632771103,20,0.0,115.0,0.9501157007736732,0,-1
238,115,1.0,1,7.29475,2.852785469939862,20,0.0,115.0,0.9429120773673314,0,-1
239,115,1.0,1,6.737,3.345533490092923,20,0.0,115.0,0.9471000115506156,0,-1
24,115,1.0,1,0.052739130434782615,0.6408976529152586,20,0.0,115.0,0.9651148885256621,1,6
240,115,1.0,1,0.0642608695652174,0.6966149967422467,20,0.0,115.0,0.965035706440013,1,30
241,115,1.0,1,0.04925869565217392,0.5874601507581033,20,0.0,115.0,0.9651030964367441,1,3
242,115,1.0,1,0.06878260869565217,0.7087018724720351,20,0.0,115.0,0.9650223192764519,1,27
243,115,1.0,1,0.05673043478260869,0.6460866185264491,20,0.0,115.0,0.9650561904761904,1,18
244,115,1.0,1,6.604,2.8769203441643403,20,0.0,115.0,0.950365097962297,0,-1
245,115,1.0,1,6.3975,2.992897216745005,20,0.0,115.0,0.9492394342377682,0,-1
246,115,1.0,1,0.03699782608695652,0.5502333576050811,20,0.0,115.0,0.9651192751443827,1,23
247,115,1.0,1,0.07610434782608697,0.7831842181417561,20,0.0,115.0,0.9650743918491882,1,42
248,115,1.0,1,0.04046086956521739,0.5674124377873343,20,0.0,115.0,0.9650662159747193,1,31
249,115,1.0,1,6.70825,2.9924579257693833,20,0.0,115.0,0.9556550596055357,0,-1
25,115,1.0,1,6.695250000000001,2.903336862560044,20,0.0,115.0,0.9501495726272202,0,-1
250,115,1.0,1,7.151666666666666,2.9329445765116136,20,0.0,115.0,0.9517692548763212,0,-1
251,115,1.0,1,6.48,2.6998339455109703,20,0.0,115.0,0.9503461573498965,0,-1
252,115,1.0,1,6.751499999999999,2.9550244358831734,20,0.0,115.0,0.9497801327231121,0,-1
253,115,1.0,1,6.945,3.420222215002996,20,0.0,115.0,0.9439939507464314,0,-1
254,115,1.0,1,0.07610434782608697,0.7831842181417562,20,0.0,115.0,0.9650739197994986,1,42
255,115,1.0,1,0.027834782608695652,0.44990289639151526,20,0.0,115.0,0.9651628190040319,1,32
256,115,1.0,1,7.414166666666667,2.8851743400048155,20,0.0,115.0,0.9497778114852349,0,-1
257,115,1.0,1,0.06676521739130435,0.7230199748330342,20,0.0,115.0,0.9650567451236788,1,45
258,115,1.0,1,0.034130434782608694,0.4833132753372313,20,0.0,115.0,0.9651140880462024,1,2
259,115,1.0,1,7.318249999999999,2.5472071838584314,20,0.0,115.0,0.950388393156805,0,-1
26,115,1.0,1,0.08506521739130436,0.8261922847611601,20,0.0,115.0,0.9650418265228289,1,43
260,115,1.0,1,7.9407499999999995,2.731093542429479,20,0.0,115.0,0.9443617644110276,0,-1
261,115,1.0,1,7.093,3.1455615820814358,20,0.0,115.0,0.9515407895826522,0,-1
262,115,1.0,1,7.162166666666666,3.0501535981360384,20,0.0,115.0,0.9513359060695217,0,-1
263,115,1.0,1,0.06878260869565217,0.7087018724720351,20,0.0,115.0,0.9650232372234935,1,27
264,115,1.0,1,0.04169565217391304,0.5468327726878156,20,0.0,115.0,0.9651390491446007,1,41
265,115,1.0,1,0.08522826086956521,0.8237089714432555,20,0.0,115.0,0.9650113897787947,1,10
266,115,1.0,1,7.825166666666666,3.008745858142374,20,0.0,115.0,0.9405492160836876,0,-1
267,115,1.0,1,6.607333333333334,3.3361009510438313,20,0.0,115.0,0.9451623741963605,0,-1
268,115,1.0,1,0.05673043478260869,0.6460866185264491,20,0.0,115.0,0.9650543375830881,1,18
269,115,1.0,1,6.845,3.0191944289826713,20,0.0,115.0,0.9519270269151138,0,-1
27,115,1.0,1,0.05246086956521739,0.6576805328207743,20,0.0,115.0,0.9650803955541026,1,51
270,115,1.0,1,6.444500000000001,3.0830852647956397,20,0.0,115.0,0.9511266954342378,0,-1
271,115,1.0,1,0.05752173913043479,0.6563477584041808,20,0.0,115.0,0.9650477421815409,0,-1
272,115,1.0,1,7.488666666666667,3.0159926318801835,20,0.0,115.0,0.9488864493843304,0,-1
273,115,1.0,1,6.957000000000001,2.8249680234178465,20,0.0,115.0,0.9509713483709273,0,-1
274,115,1.0,1,6.6775,3.0352614522201105,20,0.0,115.0,0.9488458718535469,0,-1
275,115,1.0,1,0.04035652173913044,0.5249718450637528,20,0.0,115.0,0.9650813904326034,1,38
276,115,1.0,1,6.940333333333332,3.1056126430849176,20,0.0,115.0,0.9511920928407975,0,-1
277,115,1.0,1,0.07051304347826087,0.7278498395687826,20,0.0,115.0,0.964933865751335,1,29
278,115,1.0,1,0.03425217391304348,0.5110761509408275,20,0.0,115.0,0.9651242334096111,1,34
279,115,1.0,1,0.03388695652173913,0.507406470545663,20,0.0,115.0,0.9651144539609895,1,22
28,115,1.0,1,6.804333333333333,3.375736643888099,20,0.0,115.0,0.9433393819330935,0,-1
280,115,1.0,1,7.523499999999999,3.232349416446186,20,0.0,115.0,0.942664298136646,0,-1
281,115,1.0,1,7.471833333333333,2.9513632396271086,20,0.0,115.0,0.9449319045439687,0,-1
282,115,1.0,1,0.03388695652173913,0.507406470545663,20,0.0,115.0,0.965114280047946,1,22
283,115,1.0,1,0.047002173913043475,0.6178273573366067,20,0.0,115.0,0.9650998430859759,1,40
284,115,1.0,1,7.633166666666667,3.3188901215449853,20,0.0,115.0,0.9491763942464858,0,-1
285,115,1.0,1,0.03986739130434782,0.5938246372509633,20,0.0,115.0,0.965137555846137,1,37
286,115,1.0,1,0.028343478260869564,0.46030731164420924,20,0.0,115.0,0.9651049615342705,1,50
287,115,1.0,1,7.570500000000001,2.989135284660097,20,0.0,115.0,0.9444990454396862,0,-1
288,115,1.0,1,7.065250000000001,2.6044212288913635,20,0.0,115.0,0.9478353466274383,0,-1
289,115,1.0,1,7.091166666666667,3.07219362001956,20,0.0,115.0,0.9488646344121171,0,-1
29,115,1.0,1,6.394833333333333,3.0648711183705952,20,0.0,115.0,0.9484228429770077,0,-1
290,115,1.0,1,0.040565217391304344,0.5664433910920925,20,0.0,115.0,0.9651249029094475,1,13
291,115,1.0,1,0.06676521739130435,0.7230199748330343,20,0.0,115.0,0.9650576650321455,1,45
292,115,1.0,1,0.05707608695652174,0.6175514717800709,20,0.0,115.0,0.9650487658276125,1,5
293,115,1.0,1,0.054997826086956525,0.68698098194964,20,0.0,115.0,0.9650713937016453,1,17
294,115,1.0,1,7.25875,2.860991250860443,20,0.0,115.0,0.9505108120300751,0,-1
295,115,1.0,1,6.823166666666667,3.1052619275817763,20,0.0,115.0,0.9512339289528169,0,-1
296,115,1.0,1,0.09405434782608696,0.8659613765878742,20,0.0,115.0,0.9650384132069303,1,24
297,115,1.0,1,0.05752173913043479,0.6563477584041808,20,0.0,115.0,0.9650477750898985,0,-1
298,115,1.0,1,7.5745,3.1543572641665056,20,0.0,115.0,0.9402437737822817,0,-1
299,115,1.0,1,0.03425217391304348,0.5110761509408275,20,0.0,115.0,0.9651230310559007,1,34
3,115,1.0,1,0.029152173913043478,0.46928022903680844,20,0.0,115.0,0.9651392361338127,1,16
30,115,1.0,1,6.96675,3.153763931796418,20,0.0,115.0,0.9483153967527514,0,-1
300,115,1.0,1,7.411333333333333,2.923874408307504,20,0.0,115.0,0.9446140865206495,0,-1
301,115,1.0,1,6.791999999999999,3.148858682125954,20,0.0,115.0,0.9466198354582108,0,-1
302,115,1.0,1,0.05752173913043479,0.6563477584041808,20,0.0,115.0,0.9650496142530239,0,-1
303,115,1.0,1,8.034749999999999,2.973609748689293,20,0.0,115.0,0.942961084450256,0,-1
304,115,1.0,1,0.04560869565217392,0.6362065045613137,20,0.0,115.0,0.9651287717118885,1,11
305,115,1.0,1,7.2413333333333325,3.1326817407596463,20,0.0,115.0,0.9415487453416149,0,-1
306,115,1.0,1,7.8975,2.420613988915484,20,0.0,115.0,0.9428805243543642,0,-1
307,115,1.0,1,6.8635,2.7826137742537442,20,0.0,115.0,0.950756980494715,0,-1
308,115,1.0,1,0.05364347826086956,0.6518307554586656,20,0.0,115.0,0.9650129408303367,1,44
309,115,1.0,1,0.06315217391304348,0.6804798967541794,20,0.0,115.0,0.9650395187969923,1,1
31,115,1.0,1,6.317,3.202226985500351,20,0.0,115.0,0.9485848386182848,0,-1
310,115,1.0,1,0.047002173913043475,0.6178273573366067,20,0.0,115.0,0.9650972317750899,1,40
311,115,1.0,1,7.0367500000000005,2.7215908835642435,20,0.0,115.0,0.9508238962623949,0,-1
312,115,1.0,1,0.08233695652173913,0.796024275590806,20,0.0,115.0,0.9651165195597691,1,4
313,115,1.0,1,6.9632499999999995,2.6278055364695465,20,0.0,115.0,0.9517290665794921,0,-1
314,115,1.0,1,0.07469565217391305,0.7595288261858026,20,0.0,115.0,0.9649907043696196,1,14
315,115,1.0,1,0.03388695652173913,0.5074064705456631,20,0.0,115.0,0.96511317750899,1,22
316,115,1.0,1,6.959333333333333,3.3277784715265457,20,0.0,115.0,0.9405885319821292,0,-1
317,115,1.0,1,0.027834782608695655,0.4499028963915152,20,0.0,115.0,0.9651620503432494,1,32
318,115,1.0,1,6.799333333333332,3.196747235689567,20,0.0,115.0,0.9513407309578293,0,-1
319,115,1.0,1,0.03894130434782608,0.5464236977148644,20,0.0,115.0,0.9651117227852241,1,26
32,115,1.0,1,0.05163260869565217,0.6211101280051599,20,0.0,115.0,0.9649815357960119,1,48
320,115,1.0,1,0.052739130434782615,0.6408976529152586,20,0.0,115.0,0.9651113719080311,1,6
321,115,1.0,1,0.027834782608695652,0.44990289639151526,20,0.0,115.0,0.9651628190040319,1,32
322,115,1.0,1,0.051156521739130434,0.606583383870595,20,0.0,115.0,0.9650965158548545,1,25
323,115,1.0,1,6.51375,3.0034585792882176,20,0.0,115.0,0.9506770351966876,0,-1
324,115,1.0,1,6.4905,3.4512939240232785,20,0.0,115.0,0.9487878661872072,0,-1
325,115,1.0,1,6.889499999999999,2.853824582906244,20,0.0,115.0,0.9481525090988341,0,-1
326,115,1.0,1,7.686000000000001,3.0047152943332254,20,0.0,115.0,0.9433803521848098,0,-1
327,115,1.0,1,0.051156521739130434,0.606583383870595,20,0.0,115.0,0.9650954797864225,1,25
328,115,1.0,1,0.08522826086956521,0.8237089714432555,20,0.0,115.0,0.9650113897787947,1,10
329,115,1.0,1,0.034130434782608694,0.4833132753372313,20,0.0,115.0,0.9651132411463441,1,2
33,115,1.0,1,0.06700869565217392,0.729563603874466,20,0.0,115.0,0.9650054353274492,1,20
330,115,1.0,1,0.026578260869565214,0.4852198833308299,20,0.0,115.0,0.9651539745014711,1,37
331,115,1.0,1,7.776000000000002,3.0156233186523806,20,0.0,115.0,0.9442353666775636,0,-1
332,115,1.0,1,7.340999999999998,3.136497887772284,20,0.0,115.0,0.9448936083687479,0,-1
333,115,1.0,1,0.05752173913043479,0.6563477584041808,20,0.0,115.0,0.9650496142530239,0,-1
334,115,1.0,1,7.116,3.0469474888812904,20,0.0,115.0,0.9451553091424212,0,-1
335,115,1.0,1,0.03887826086956522,0.5486342354520167,20,0.0,115.0,0.9650542083469543,1,7
336,115,1.0,1,6.353,2.9641939882538053,20,0.0,115.0,0.9512653551269479,0,-1
337,115,1.0,1,6.719000000000001,3.018340990235088,20,0.0,115.0,0.9449801726054265,0,-1
338,115,1.0,1,0.06878260869565217,0.7087018724720351,20,0.0,115.0,0.9650224696523919,1,27
339,115,1.0,1,6.836166666666667,3.2429888948656953,20,0.0,115.0,0.9509621222621771,0,-1
34,115,1.0,1,6.781999999999999,3.2536936958888227,20,0.0,115.0,0.9495166904217065,0,-1
340,115,1.0,1,6.5705,2.9734034511538012,20,0.0,115.0,0.9479460784570122,0,-1
341,115,1.0,1,6.626666666666667,3.1498156912570123,20,0.0,115.0,0.950451462351531,0,-1
342,115,1.0,1,6.869000000000001,2.847084298014374,20,0.0,115.0,0.9461497223493516,0,-1
343,115,1.0,1,0.05163260869565217,0.6211101280051599,20,0.0,115.0,0.9649902423449929,1,48
344,115,1.0,1,0.06608695652173913,0.7224778566213145,20,0.0,115.0,0.9650020481638881,1,12
345,115,1.0,1,0.04035652173913043,0.5249718450637528,20,0.0,115.0,0.965081543641713,1,38
346,115,1.0,1,6.839166666666666,3.596351990404845,20,0.0,115.0,0.9517902277432714,0,-1
347,115,1.0,1,7.169499999999999,3.0356753367249274,20,0.0,115.0,0.9504754022011552,0,-1
