shop_id_1,shop_id_2,delay_score,overlap_score,profit_similarity
10,76,0.0,115.0,0.9478284328896107
10,77,0.0,115.0,0.954032179096422
10,8,0.0,115.0,0.95783
10,80,0.0,115.0,0.9470243333766551
10,82,0.0,115.0,0.9623529793798247
10,78,0.0,115.0,0.947106872170348
10,79,0.0,115.0,0.9863
10,83,0.0,115.0,0.95834
10,81,0.0,115.0,0.95506
10,84,0.0,115.0,0.9401443313126546
10,86,0.0,115.0,0.96914
10,87,0.0,115.0,0.96042
10,85,0.0,115.0,0.96164
10,88,0.0,115.0,0.9585121194677724
10,89,0.0,115.0,0.9556042740689499
10,9,0.0,115.0,0.97155
10,90,0.0,115.0,0.946371423376815
10,91,0.0,115.0,0.9440312347601182
10,92,0.0,115.0,0.954615
10,94,0.0,115.0,0.9768
10,93,0.0,115.0,0.9452987123810567
10,97,0.0,115.0,0.9382647020501258
10,96,0.0,115.0,0.97048
10,95,0.0,115.0,0.9461562195193323
100,12,0.0,115.0,0.961435
10,99,0.0,115.0,0.9614320191215264
100,13,0.0,115.0,0.9460738106753275
100,11,0.0,115.0,0.9486436103892287
10,98,0.0,115.0,0.96856
100,14,0.0,115.0,0.96873
100,15,0.0,115.0,0.9660837010383283
100,16,0.0,115.0,0.9510182221784174
100,17,0.0,115.0,0.9460588250025946
100,18,0.0,115.0,0.9400587687807421
100,19,0.0,115.0,0.98755
100,2,0.0,115.0,0.9643023426915206
100,22,0.0,115.0,0.9500360315396041
100,23,0.0,115.0,0.965805
100,21,0.0,115.0,0.9498931013750217
100,20,0.0,115.0,0.9492058858890484
100,26,0.0,115.0,0.972055
100,25,0.0,115.0,0.9517766710003798
100,28,0.0,115.0,0.9572548145949844
100,3,0.0,115.0,0.967475
100,27,0.0,115.0,0.96228
100,24,0.0,115.0,0.9486826990857515
100,29,0.0,115.0,0.963385
100,30,0.0,115.0,0.9502506377389148
100,31,0.0,115.0,0.9503993447637968
100,32,0.0,115.0,0.969285
100,34,0.0,115.0,0.9645995324306351
100,33,0.0,115.0,0.9432978737085131
100,37,0.0,115.0,0.9573352936158274
100,36,0.0,115.0,0.9488670612991666
100,35,0.0,115.0,0.960535
100,38,0.0,115.0,0.9687
100,39,0.0,115.0,0.964925
100,40,0.0,115.0,0.9650160539274849
100,4,0.0,115.0,0.965635
100,43,0.0,115.0,0.9406054570415477
100,41,0.0,115.0,0.9468189705805387
100,42,0.0,115.0,0.9551192735662235
100,44,0.0,115.0,0.96472
100,45,0.0,115.0,0.9661274373099915
100,46,0.0,115.0,0.9558033608751413
100,49,0.0,115.0,0.962605
100,48,0.0,115.0,0.95785
100,47,0.0,115.0,0.9475461467193314
100,5,0.0,115.0,0.965862951900063
100,50,0.0,115.0,0.9499998978732096
100,53,0.0,115.0,0.97029
100,52,0.0,115.0,0.967465
100,55,0.0,115.0,0.9553585659232977
100,51,0.0,115.0,0.968655
100,54,0.0,115.0,0.957775
100,57,0.0,115.0,0.963985
100,56,0.0,115.0,0.9510079434600183
100,59,0.0,115.0,0.9466596207126643
100,58,0.0,115.0,0.9501856055058473
100,6,0.0,115.0,0.958325
100,60,0.0,115.0,0.9673350000000001
100,62,0.0,115.0,0.9541544089288942
100,61,0.0,115.0,0.9440757814376202
100,63,0.0,115.0,0.968815
100,64,0.0,115.0,0.9486105865506663
100,65,0.0,115.0,0.9558063512501135
100,66,0.0,115.0,0.9545692993371087
100,67,0.0,115.0,0.9668880255589619
100,68,0.0,115.0,0.9473957545407571
100,7,0.0,115.0,0.9526094001144202
100,70,0.0,115.0,0.9416546336478203
100,73,0.0,115.0,0.9509041530939734
100,69,0.0,115.0,0.9499429368496723
100,71,0.0,115.0,0.967985
100,72,0.0,115.0,0.959985
100,74,0.0,115.0,0.9505749189373655
100,75,0.0,115.0,0.9480026412149193
100,76,0.0,115.0,0.9484687394337802
100,79,0.0,115.0,0.963035
100,8,0.0,115.0,0.966245
100,77,0.0,115.0,0.9536340408177276
100,78,0.0,115.0,0.9485059190399897
100,80,0.0,115.0,0.9526675855509757
100,83,0.0,115.0,0.967455
100,82,0.0,115.0,0.9642226550686628
100,81,0.0,115.0,0.966485
100,84,0.0,115.0,0.949743351899948
100,86,0.0,115.0,0.973015
100,87,0.0,115.0,0.952975
100,88,0.0,115.0,0.9558720752325623
100,85,0.0,115.0,0.953425
100,89,0.0,115.0,0.9460259280967368
100,9,0.0,115.0,0.970425
100,90,0.0,115.0,0.948223424414914
100,92,0.0,115.0,0.96183
100,91,0.0,115.0,0.9495341890628907
100,95,0.0,115.0,0.9576530962049172
100,94,0.0,115.0,0.962845
100,93,0.0,115.0,0.9560149982158487
100,98,0.0,115.0,0.959525
100,97,0.0,115.0,0.9475213195787229
100,96,0.0,115.0,0.960815
100,99,0.0,115.0,0.964390789777701
11,14,0.0,115.0,0.9498549598298957
11,13,0.0,115.0,0.9393556415074426
11,15,0.0,115.0,0.963971679097471
11,12,0.0,115.0,0.9457821479081974
11,17,0.0,115.0,0.9411433514542231
11,16,0.0,115.0,0.9436078791878952
11,18,0.0,115.0,0.9400760386146122
11,19,0.0,115.0,0.949639577707237
11,20,0.0,115.0,0.9831765722766714
11,2,0.0,115.0,0.9624220812492177
11,21,0.0,115.0,0.9438136345558558
11,26,0.0,115.0,0.9489270911924454
11,25,0.0,115.0,0.9426120400653563
11,23,0.0,115.0,0.9460706294446916
11,24,0.0,115.0,0.944300407163208
11,22,0.0,115.0,0.9854812531582298
11,27,0.0,115.0,0.9496956328823726
11,28,0.0,115.0,0.9623186483703375
11,3,0.0,115.0,0.9493199941558038
11,29,0.0,115.0,0.9380096623119097
11,30,0.0,115.0,0.9454881077092661
11,31,0.0,115.0,0.9399003451967342
11,32,0.0,115.0,0.9474451501786556
11,33,0.0,115.0,0.9335174379745408
11,34,0.0,115.0,0.9622915873431447
11,35,0.0,115.0,0.9483622310428023
11,36,0.0,115.0,0.9871400153914219
11,38,0.0,115.0,0.9486298788335423
11,4,0.0,115.0,0.9478382772067925
11,40,0.0,115.0,0.963037002074102
11,39,0.0,115.0,0.9480868776253788
11,41,0.0,115.0,0.937189437353095
11,37,0.0,115.0,0.9415106309301953
11,44,0.0,115.0,0.950376453774167
11,42,0.0,115.0,0.940579928967333
11,43,0.0,115.0,0.9380863366889698
11,45,0.0,115.0,0.9626775490193296
11,46,0.0,115.0,0.9409278509429397
11,48,0.0,115.0,0.9478595723693075
11,49,0.0,115.0,0.9489669607774575
11,47,0.0,115.0,0.9413843047592331
11,5,0.0,115.0,0.9615692690001961
11,50,0.0,115.0,0.9438803683300118
11,51,0.0,115.0,0.9568476292680232
11,52,0.0,115.0,0.9482613316598277
11,53,0.0,115.0,0.9488636904092755
11,54,0.0,115.0,0.950529776326137
11,55,0.0,115.0,0.9399307001866025
11,56,0.0,115.0,0.9866614659565416
11,57,0.0,115.0,0.9432753139216552
11,59,0.0,115.0,0.9388213780749256
11,6,0.0,115.0,0.9417766999040893
11,58,0.0,115.0,0.941159006097382
11,60,0.0,115.0,0.9497984677144602
11,62,0.0,115.0,0.9444302099697485
11,61,0.0,115.0,0.9367481299971607
11,63,0.0,115.0,0.9531049119590381
11,64,0.0,115.0,0.9419386628042841
11,65,0.0,115.0,0.9393217179535356
11,66,0.0,115.0,0.9408712020274818
11,67,0.0,115.0,0.9616963267907356
11,7,0.0,115.0,0.9414011725464304
11,69,0.0,115.0,0.9424553207208943
11,68,0.0,115.0,0.9403779123534977
11,70,0.0,115.0,0.9404186798066955
11,71,0.0,115.0,0.9500898676881094
11,72,0.0,115.0,0.9499760362032157
11,73,0.0,115.0,0.9431086638954607
11,75,0.0,115.0,0.9405698262379149
11,74,0.0,115.0,0.983709072282194
11,76,0.0,115.0,0.9844239190745326
11,78,0.0,115.0,0.9865659857632503
11,77,0.0,115.0,0.9424110393304018
11,79,0.0,115.0,0.94973489077765
11,80,0.0,115.0,0.9425021420301215
11,8,0.0,115.0,0.9466550482185504
11,82,0.0,115.0,0.9604324215185982
11,83,0.0,115.0,0.9515887785666294
11,81,0.0,115.0,0.9493065073567949
11,84,0.0,115.0,0.942938076923595
11,85,0.0,115.0,0.9400546248247332
11,86,0.0,115.0,0.9565056522857718
11,87,0.0,115.0,0.9395217718258814
11,88,0.0,115.0,0.9611587564794494
11,9,0.0,115.0,0.9563507593986794
11,91,0.0,115.0,0.9427936109669632
11,89,0.0,115.0,0.9367457800259467
11,90,0.0,115.0,0.9445127902533033
11,92,0.0,115.0,0.9486514979598352
11,93,0.0,115.0,0.9415850004972273
11,95,0.0,115.0,0.9409198023213369
11,94,0.0,115.0,0.9483913853667507
11,96,0.0,115.0,0.9469229991520544
11,97,0.0,115.0,0.9410827865402676
11,99,0.0,115.0,0.9628309520566857
11,98,0.0,115.0,0.944484971213612
12,13,0.0,115.0,0.9480294117358954
12,14,0.0,115.0,0.956355
12,15,0.0,115.0,0.9582593061900195
12,16,0.0,115.0,0.9514439219766199
12,17,0.0,115.0,0.9439266731689515
12,18,0.0,115.0,0.9459799229157311
12,19,0.0,115.0,0.961435
12,2,0.0,115.0,0.9584183751693202
12,20,0.0,115.0,0.9463142567832611
12,21,0.0,115.0,0.9506356765222606
12,22,0.0,115.0,0.9466709233700363
12,24,0.0,115.0,0.9515191152784791
12,23,0.0,115.0,0.95793
12,27,0.0,115.0,0.959635
12,26,0.0,115.0,0.96911
12,25,0.0,115.0,0.9504579427161052
12,28,0.0,115.0,0.9550829899253085
12,29,0.0,115.0,0.95617
12,3,0.0,115.0,0.95891
12,30,0.0,115.0,0.9550017912870129
12,32,0.0,115.0,0.9575899999999999
12,31,0.0,115.0,0.9475621241103879
12,33,0.0,115.0,0.9464528816322559
12,34,0.0,115.0,0.9599067756682134
12,35,0.0,115.0,0.96466
12,37,0.0,115.0,0.9586238904311596
12,38,0.0,115.0,0.954505
12,4,0.0,115.0,0.95892
12,39,0.0,115.0,0.987
12,36,0.0,115.0,0.9456143451077974
12,40,0.0,115.0,0.9591875010965069
12,42,0.0,115.0,0.9585619605034202
12,43,0.0,115.0,0.9510652592834469
12,41,0.0,115.0,0.9541306860496727
12,44,0.0,115.0,0.969295
12,45,0.0,115.0,0.9600729256464855
12,46,0.0,115.0,0.9572372605740455
12,48,0.0,115.0,0.967235
12,47,0.0,115.0,0.945170542265935
12,49,0.0,115.0,0.97608
12,50,0.0,115.0,0.9501477279699503
12,51,0.0,115.0,0.97254
12,5,0.0,115.0,0.9594936250849083
12,52,0.0,115.0,0.9675199999999999
12,53,0.0,115.0,0.961655
12,55,0.0,115.0,0.957652619576141
12,54,0.0,115.0,0.96086
12,57,0.0,115.0,0.96419
12,56,0.0,115.0,0.94608384331069
12,58,0.0,115.0,0.9503891494699082
12,59,0.0,115.0,0.9570210917072415
12,6,0.0,115.0,0.9646399999999999
12,60,0.0,115.0,0.96222
12,61,0.0,115.0,0.9497188606953416
12,62,0.0,115.0,0.9535094950213993
12,63,0.0,115.0,0.96935
12,65,0.0,115.0,0.9572525674076813
12,64,0.0,115.0,0.9507630346543883
12,67,0.0,115.0,0.9603707314399035
12,68,0.0,115.0,0.9474006831548206
12,66,0.0,115.0,0.9566620392505751
12,69,0.0,115.0,0.9504372450166116
12,71,0.0,115.0,0.96838
12,70,0.0,115.0,0.9532066495064635
12,7,0.0,115.0,0.9482295337212173
12,73,0.0,115.0,0.9577320961815495
12,74,0.0,115.0,0.946420063927893
12,72,0.0,115.0,0.96339
12,75,0.0,115.0,0.9492585589304108
12,76,0.0,115.0,0.9463555830233363
12,77,0.0,115.0,0.9583109129324479
12,78,0.0,115.0,0.9448519886272129
12,8,0.0,115.0,0.96744
12,79,0.0,115.0,0.97119
12,80,0.0,115.0,0.9479688456450173
12,81,0.0,115.0,0.95917
12,82,0.0,115.0,0.9582286972741568
12,83,0.0,115.0,0.96117
12,84,0.0,115.0,0.9503126479504963
12,85,0.0,115.0,0.95971
12,86,0.0,115.0,0.96607
12,87,0.0,115.0,0.95696
12,89,0.0,115.0,0.9542628962581496
12,88,0.0,115.0,0.9571821716102527
12,9,0.0,115.0,0.96614
12,90,0.0,115.0,0.9490188356675721
12,91,0.0,115.0,0.9484221541396546
12,93,0.0,115.0,0.958485030971633
12,94,0.0,115.0,0.96516
12,92,0.0,115.0,0.966275
12,96,0.0,115.0,0.98805
12,95,0.0,115.0,0.9589870261673438
12,97,0.0,115.0,0.9485257155705438
12,98,0.0,115.0,0.96529
12,99,0.0,115.0,0.9596673006340177
13,14,0.0,115.0,0.940980944988026
13,15,0.0,115.0,0.9441044632243564
13,16,0.0,115.0,0.9442762500101068
13,17,0.0,115.0,0.9419030520399292
13,18,0.0,115.0,0.9360717206773816
13,19,0.0,115.0,0.9461646656736011
13,2,0.0,115.0,0.9429638491155117
13,20,0.0,115.0,0.9406474361923071
13,21,0.0,115.0,0.9435270819687799
13,22,0.0,115.0,0.9405175216182808
13,24,0.0,115.0,0.9455069140117454
13,23,0.0,115.0,0.9495709806441806
13,26,0.0,115.0,0.9411852344762163
13,25,0.0,115.0,0.9436735176449693
13,28,0.0,115.0,0.9466671178425484
13,27,0.0,115.0,0.9500334814730973
13,29,0.0,115.0,0.9451145129801297
13,31,0.0,115.0,0.9311200199908978
13,30,0.0,115.0,0.9665479224927865
13,32,0.0,115.0,0.9412174009775216
13,3,0.0,115.0,0.9421379001004028
13,33,0.0,115.0,0.9428717393555568
13,34,0.0,115.0,0.9447445300476149
13,35,0.0,115.0,0.9443732646823213
13,36,0.0,115.0,0.9409182412592101
13,37,0.0,115.0,0.9673736604710987
13,39,0.0,115.0,0.9452684379670513
13,38,0.0,115.0,0.9405403351423673
13,4,0.0,115.0,0.9410110097417231
13,40,0.0,115.0,0.9436966286666533
13,41,0.0,115.0,0.9407295871887865
13,43,0.0,115.0,0.9401947260731118
13,42,0.0,115.0,0.9670917788246763
13,45,0.0,115.0,0.9434513754796062
13,46,0.0,115.0,0.966891107306835
13,44,0.0,115.0,0.946981114465373
13,47,0.0,115.0,0.9433482493686328
13,48,0.0,115.0,0.9413504526854893
13,49,0.0,115.0,0.9417483967136724
13,50,0.0,115.0,0.9455861962664517
13,5,0.0,115.0,0.9447128482918324
13,51,0.0,115.0,0.944902506250447
13,53,0.0,115.0,0.9448120988967784
13,54,0.0,115.0,0.9432557491338611
13,52,0.0,115.0,0.958778579783043
13,55,0.0,115.0,0.9687733164918656
13,56,0.0,115.0,0.9420996986575948
13,57,0.0,115.0,0.9485249477758653
13,58,0.0,115.0,0.9431821534968807
13,59,0.0,115.0,0.942346803803596
13,60,0.0,115.0,0.9430483664590829
13,6,0.0,115.0,0.9409964607680523
13,61,0.0,115.0,0.9454182649292561
13,63,0.0,115.0,0.9481661918757411
13,62,0.0,115.0,0.940403079131512
13,64,0.0,115.0,0.9433275248834795
13,66,0.0,115.0,0.9653770698429481
13,65,0.0,115.0,0.9655556562731841
13,67,0.0,115.0,0.9442462822445956
13,68,0.0,115.0,0.9881122379080501
13,69,0.0,115.0,0.94446300932508
13,7,0.0,115.0,0.9322093991480946
13,70,0.0,115.0,0.9406450515968379
13,71,0.0,115.0,0.9471536730924904
13,72,0.0,115.0,0.9462832415382593
13,74,0.0,115.0,0.9404934953742311
13,73,0.0,115.0,0.9527751079198346
13,75,0.0,115.0,0.9439491105637515
13,76,0.0,115.0,0.9422791949148399
13,77,0.0,115.0,0.9481524590521735
13,78,0.0,115.0,0.9399864346056507
13,79,0.0,115.0,0.9408544987771512
13,80,0.0,115.0,0.9305875396484988
13,8,0.0,115.0,0.9604026622134272
13,82,0.0,115.0,0.9417392444535944
13,84,0.0,115.0,0.9441795139004479
13,81,0.0,115.0,0.9392867904943668
13,83,0.0,115.0,0.9419906364101649
13,85,0.0,115.0,0.9379148231769138
13,86,0.0,115.0,0.9453523993755674
13,87,0.0,115.0,0.940223159553152
13,88,0.0,115.0,0.9453880626810901
13,9,0.0,115.0,0.9457329042586298
13,90,0.0,115.0,0.9434609547412496
13,91,0.0,115.0,0.9411629965906827
13,92,0.0,115.0,0.9481787369075186
13,89,0.0,115.0,0.9406457466355035
13,93,0.0,115.0,0.9668660309257242
13,94,0.0,115.0,0.9432238149463792
13,96,0.0,115.0,0.9453273699944561
13,98,0.0,115.0,0.9430281359233199
13,97,0.0,115.0,0.9431194974315535
13,95,0.0,115.0,0.9689404947980929
13,99,0.0,115.0,0.9436058448342053
14,15,0.0,115.0,0.9605202930874132
14,16,0.0,115.0,0.9532388785099709
14,17,0.0,115.0,0.948535327796016
14,18,0.0,115.0,0.9450870667436174
14,19,0.0,115.0,0.97082
14,2,0.0,115.0,0.9578912605232512
14,20,0.0,115.0,0.9469714353258024
14,21,0.0,115.0,0.9524415993646363
14,22,0.0,115.0,0.949352415129863
14,23,0.0,115.0,0.963205
14,24,0.0,115.0,0.9559551609161188
14,27,0.0,115.0,0.95819
14,26,0.0,115.0,0.967425
14,28,0.0,115.0,0.9584247381698743
14,25,0.0,115.0,0.9538687135143241
14,3,0.0,115.0,0.967285
14,29,0.0,115.0,0.967185
14,30,0.0,115.0,0.9458025319450594
14,31,0.0,115.0,0.9537377255892545
14,32,0.0,115.0,0.970375
14,33,0.0,115.0,0.950025503875265
14,35,0.0,115.0,0.966715
14,34,0.0,115.0,0.9597357193954738
14,37,0.0,115.0,0.9497193259038718
14,38,0.0,115.0,0.98565
14,36,0.0,115.0,0.9489016905157037
14,40,0.0,115.0,0.9592061720409624
14,41,0.0,115.0,0.9532841594709066
14,4,0.0,115.0,0.967715
14,39,0.0,115.0,0.960685
14,42,0.0,115.0,0.9474842827574892
14,44,0.0,115.0,0.97801
14,43,0.0,115.0,0.9508404260534993
14,46,0.0,115.0,0.94985364522381
14,45,0.0,115.0,0.9595897810931493
14,47,0.0,115.0,0.9492111308117608
14,48,0.0,115.0,0.97311
14,49,0.0,115.0,0.957795
14,5,0.0,115.0,0.9601227437805809
14,50,0.0,115.0,0.9534780694718665
14,51,0.0,115.0,0.970245
14,52,0.0,115.0,0.958945
14,53,0.0,115.0,0.9886
14,55,0.0,115.0,0.949149805973065
14,56,0.0,115.0,0.9500498040953625
14,57,0.0,115.0,0.959515
14,58,0.0,115.0,0.9534011682661586
14,54,0.0,115.0,0.969015
14,6,0.0,115.0,0.961075
14,60,0.0,115.0,0.967915
14,59,0.0,115.0,0.9519934102353781
14,61,0.0,115.0,0.9440931595356334
14,62,0.0,115.0,0.9552170416374086
14,63,0.0,115.0,0.970075
14,64,0.0,115.0,0.9517809039942963
14,66,0.0,115.0,0.948925778377091
14,65,0.0,115.0,0.9483965185415513
14,67,0.0,115.0,0.9602199908014659
14,69,0.0,115.0,0.9533440448672508
14,68,0.0,115.0,0.9416727308334147
14,71,0.0,115.0,0.967315
14,70,0.0,115.0,0.9511234114410368
14,7,0.0,115.0,0.9540049492825255
14,72,0.0,115.0,0.967955
14,74,0.0,115.0,0.9486727960392148
14,73,0.0,115.0,0.951609180181487
14,75,0.0,115.0,0.9507868089857573
14,76,0.0,115.0,0.9478795836802636
14,77,0.0,115.0,0.952062040254723
14,78,0.0,115.0,0.9483000162881705
14,79,0.0,115.0,0.960315
14,8,0.0,115.0,0.963005
14,80,0.0,115.0,0.953958118376195
14,83,0.0,115.0,0.971075
14,81,0.0,115.0,0.971505
14,82,0.0,115.0,0.9579374894921022
14,87,0.0,115.0,0.960715
14,85,0.0,115.0,0.959565
14,89,0.0,115.0,0.9541548846099641
14,86,0.0,115.0,0.966485
14,88,0.0,115.0,0.9569909283501826
14,90,0.0,115.0,0.9560591987261786
14,9,0.0,115.0,0.970175
14,91,0.0,115.0,0.9632997039681412
14,93,0.0,115.0,0.9489262058321036
14,92,0.0,115.0,0.97901
14,94,0.0,115.0,0.966435
14,95,0.0,115.0,0.950736355390549
14,97,0.0,115.0,0.9515740699492002
14,84,0.0,115.0,0.9524187426483653
14,96,0.0,115.0,0.956505
14,98,0.0,115.0,0.967075
15,16,0.0,115.0,0.9537103197412854
15,19,0.0,115.0,0.9691808013037287
15,17,0.0,115.0,0.9541687023378063
15,18,0.0,115.0,0.943242195424367
15,2,0.0,115.0,0.989952764760735
14,99,0.0,115.0,0.9585082739599506
15,21,0.0,115.0,0.9534796979110209
15,20,0.0,115.0,0.9625147742641862
15,22,0.0,115.0,0.9630901694757209
15,23,0.0,115.0,0.9586954058932046
15,24,0.0,115.0,0.9546057339917239
15,25,0.0,115.0,0.9544397760568919
15,26,0.0,115.0,0.9643754397636064
15,28,0.0,115.0,0.9731045145663704
15,27,0.0,115.0,0.9582363418824911
15,29,0.0,115.0,0.9485302146558519
15,30,0.0,115.0,0.9558104317205105
15,3,0.0,115.0,0.9658711888499018
15,31,0.0,115.0,0.947109706485599
15,32,0.0,115.0,0.9628860262028933
15,33,0.0,115.0,0.9432461490316474
15,35,0.0,115.0,0.9599778979970173
15,36,0.0,115.0,0.9647313703411009
